ed_level_enc,is_employed,is_remote,is_student,years_code,years_code_pro,devtype_developer_full_stack,devtype_developer_back_end,devtype_developer_front_end,devtype_developer_mobile,devtype_data_scientist_or_machine_learning_specialist,devtype_devops_specialist,devtype_engineering_manager,devtype_data_engineer,devtype_developer_desktop_or_enterprise_applications,devtype_security_professional,above_median_salary,ConvertedCompYearly,age_group,age_exp_pro,age_exp_total,exp_pro_bracket,exp_total_bracket
4.0,1,0,0,10.0,7.0,0,1,0,0,0,0,0,0,0,0,0,53703.0,young,young_mid,young_mid,mid,mid
5.0,1,1,0,11.0,9.0,0,0,0,0,0,0,1,0,0,0,1,65000.0,young,young_mid,young_mid,mid,mid
5.0,1,1,0,7.0,4.0,1,0,0,0,0,0,0,0,0,0,0,3589.0,young,young_junior,young_mid,junior,mid
5.0,1,1,0,15.0,8.0,0,1,0,0,0,0,0,0,0,0,0,20338.0,young,young_mid,young_senior,mid,senior
5.0,1,0,0,25.0,15.0,1,0,0,0,0,0,0,0,0,0,1,178267.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,26.0,24.0,0,0,0,0,0,0,0,0,1,0,1,112777.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,1,0,5.0,4.0,0,1,0,0,0,0,0,0,0,0,0,1037.0,young,young_junior,young_mid,junior,mid
5.0,1,0,0,2.0,2.0,1,0,0,0,0,0,0,0,0,0,0,12946.0,young,young_junior,young_junior,junior,junior
6.0,1,0,1,10.0,0.5,0,0,0,0,0,0,0,0,0,0,0,47259.0,experienced,experienced_junior,experienced_mid,junior,mid
5.0,1,0,0,30.0,21.0,0,0,0,0,0,0,0,0,1,0,1,75184.0,experienced,experienced_senior,experienced_senior,senior,senior
3.0,1,1,0,13.0,9.0,0,1,0,0,0,0,0,0,0,0,0,16040.0,young,young_mid,young_mid,mid,mid
1.0,1,1,0,5.0,3.0,1,0,0,0,0,0,0,0,0,0,0,1977.0,young,young_junior,young_mid,junior,mid
5.0,1,0,0,15.0,10.0,0,0,0,0,0,0,0,0,0,0,0,54777.0,experienced,experienced_mid,experienced_senior,mid,senior
5.0,1,0,0,6.0,4.0,0,0,0,0,0,0,0,0,0,0,0,48333.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,3.0,2.0,1,0,0,0,0,0,0,0,0,0,0,500.0,young,young_junior,young_junior,junior,junior
2.0,1,1,1,6.0,3.0,0,0,1,0,0,0,0,0,0,0,0,1980.0,young,young_junior,young_mid,junior,mid
4.0,1,0,0,4.0,2.0,1,0,0,0,0,0,0,0,0,0,1,85925.0,young,young_junior,young_junior,junior,junior
4.0,1,0,0,15.0,12.0,1,0,0,0,0,0,0,0,0,0,0,6807.0,experienced,experienced_mid,experienced_senior,mid,senior
1.0,1,0,0,6.0,3.0,0,1,0,0,0,0,0,0,0,0,0,59073.0,young,young_junior,young_mid,junior,mid
5.0,1,0,0,17.0,12.0,0,0,0,0,0,0,0,0,0,0,1,77332.0,experienced,experienced_mid,experienced_senior,mid,senior
5.0,1,0,0,7.0,4.0,1,0,0,0,0,0,0,0,0,0,0,59073.0,young,young_junior,young_mid,junior,mid
4.0,1,0,0,30.0,21.0,0,0,0,0,0,0,0,0,0,0,1,190000.0,experienced,experienced_senior,experienced_senior,senior,senior
2.0,1,0,0,15.0,8.0,0,1,0,0,0,0,0,0,0,0,0,800.0,young,young_mid,young_senior,mid,senior
2.0,1,1,0,6.0,5.0,0,0,1,0,0,0,0,0,0,0,0,58000.0,experienced,experienced_mid,experienced_mid,mid,mid
4.0,1,0,0,6.0,4.0,0,1,0,0,0,0,0,0,0,0,0,21481.0,young,young_junior,young_mid,junior,mid
3.0,1,1,0,22.0,21.0,0,0,0,0,0,0,1,0,0,0,1,162000.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,15.0,11.0,0,0,1,0,0,0,0,0,0,0,1,125000.0,young,young_mid,young_senior,mid,senior
5.0,1,1,0,9.0,7.0,0,0,0,0,0,0,0,0,0,0,0,60000.0,young,young_mid,young_mid,mid,mid
2.0,1,1,0,25.0,15.0,1,0,0,0,0,0,0,0,0,0,1,95000.0,experienced,experienced_senior,experienced_senior,senior,senior
1.0,1,0,0,20.0,18.0,0,0,0,0,0,0,0,0,1,0,0,859.0,experienced,experienced_senior,experienced_senior,senior,senior
2.0,1,0,0,30.0,18.0,1,0,0,0,0,0,0,0,0,0,0,41697.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,12.0,12.0,0,1,0,0,0,0,0,0,0,0,1,196177.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,8.0,4.0,0,0,0,0,0,0,0,1,0,0,0,64444.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,18.0,17.0,1,0,0,0,0,0,0,0,0,0,0,22132.0,experienced,experienced_senior,experienced_senior,senior,senior
6.0,1,0,0,11.0,7.0,0,0,0,0,0,0,0,0,0,0,0,54777.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,9.0,6.0,0,0,1,0,0,0,0,0,0,0,0,20395.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,5.0,3.0,1,0,0,0,0,0,0,0,0,0,0,11963.0,young,young_junior,young_mid,junior,mid
5.0,1,0,0,7.0,4.0,0,0,1,0,0,0,0,0,0,0,0,716.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,14.0,10.0,0,1,0,0,0,0,0,0,0,0,0,57425.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,20.0,12.0,1,0,0,0,0,0,0,0,0,0,1,75315.0,young,young_mid,young_senior,mid,senior
4.0,1,1,0,16.0,10.0,0,0,0,0,0,0,0,0,1,0,0,64444.0,experienced,experienced_mid,experienced_senior,mid,senior
4.0,1,0,0,10.0,5.0,1,0,0,0,0,0,0,0,0,0,1,67666.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,9.0,2.0,0,0,0,0,0,0,0,0,0,0,0,36518.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,8.0,4.0,1,0,0,0,0,0,0,0,0,0,0,26780.0,young,young_junior,young_mid,junior,mid
2.0,1,0,0,11.0,8.0,1,0,0,0,0,0,0,0,0,0,0,21235.0,young,young_mid,young_mid,mid,mid
4.0,1,1,0,10.0,1.0,1,0,0,0,0,0,0,0,0,0,1,160000.0,young,young_junior,young_mid,junior,mid
4.0,1,0,0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,6607.0,experienced,experienced_junior,experienced_junior,junior,junior
1.0,1,1,0,10.0,10.0,0,1,0,0,0,0,0,0,0,0,1,75184.0,young,young_mid,young_mid,mid,mid
5.0,1,1,0,7.0,7.0,0,1,0,0,0,0,0,0,0,0,1,172802.0,experienced,experienced_mid,experienced_mid,mid,mid
4.0,1,1,0,15.0,11.0,1,0,0,0,0,0,0,0,0,0,1,116309.0,young,young_mid,young_senior,mid,senior
1.0,1,1,0,10.0,1.0,0,1,0,0,0,0,0,0,0,0,0,7982.0,young,young_junior,young_mid,junior,mid
3.0,1,0,0,15.0,10.0,0,0,0,0,0,0,1,0,0,0,0,45111.0,young,young_mid,young_senior,mid,senior
5.0,1,0,0,4.0,3.0,1,0,0,0,0,0,0,0,0,0,0,3632.0,young,young_junior,young_junior,junior,junior
4.0,1,1,0,15.0,8.0,0,1,0,0,0,0,0,0,0,0,0,64444.0,experienced,experienced_mid,experienced_senior,mid,senior
2.0,1,1,0,30.0,24.0,1,0,0,0,0,0,0,0,0,0,1,171974.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,40.0,36.0,0,0,0,1,0,0,0,0,0,0,1,130000.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,0,0,6.0,5.0,0,0,0,1,0,0,0,0,0,0,1,118800.0,young,young_mid,young_mid,mid,mid
5.0,1,1,0,7.0,6.0,1,0,0,0,0,0,0,0,0,0,1,71765.0,young,young_mid,young_mid,mid,mid
5.0,1,1,0,10.0,8.0,1,0,0,0,0,0,0,0,0,0,0,64444.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,12.0,7.0,1,0,0,0,0,0,0,0,0,0,0,56051.0,young,young_mid,young_mid,mid,mid
2.0,1,0,0,45.0,26.0,1,0,0,0,0,0,0,0,0,0,1,240000.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,17.0,15.0,0,1,0,0,0,0,0,0,0,0,0,63370.0,young,young_senior,young_senior,senior,senior
4.0,1,0,0,9.0,3.0,1,0,0,0,0,0,0,0,0,0,0,2942.0,young,young_junior,young_mid,junior,mid
5.0,1,1,0,10.0,9.0,0,0,0,1,0,0,0,0,0,0,0,61651.0,experienced,experienced_mid,experienced_mid,mid,mid
5.0,1,1,0,14.0,11.0,0,0,1,0,0,0,0,0,0,0,0,54000.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,9.0,3.0,1,0,0,0,0,0,0,0,0,0,1,102000.0,young,young_junior,young_mid,junior,mid
5.0,1,0,0,25.0,25.0,1,0,0,0,0,0,0,0,0,0,1,132132.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,10.0,7.0,1,0,0,0,0,0,0,0,0,0,0,52092.0,young,young_mid,young_mid,mid,mid
2.0,1,1,0,14.0,9.0,0,1,0,0,0,0,0,0,0,0,0,61714.0,young,young_mid,young_mid,mid,mid
1.0,1,0,0,7.0,2.0,1,0,0,0,0,0,0,0,0,0,0,56925.0,young,young_junior,young_mid,junior,mid
5.0,1,0,0,26.0,19.0,0,0,0,0,0,1,0,0,0,0,0,24703.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,15.0,11.0,1,0,0,0,0,0,0,0,0,0,0,11129.0,young,young_mid,young_senior,mid,senior
4.0,1,1,0,5.0,4.0,0,0,0,0,0,0,0,1,0,0,0,57669.0,young,young_junior,young_mid,junior,mid
6.0,1,0,0,10.0,8.0,1,0,0,0,0,0,0,0,0,0,1,98497.0,young,young_mid,young_mid,mid,mid
6.0,1,0,0,15.0,4.0,0,0,0,0,0,0,0,0,0,0,1,96666.0,young,young_junior,young_senior,junior,senior
4.0,1,1,0,13.0,6.0,0,1,0,0,0,0,0,0,0,0,0,37087.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,14356.0,young,young_junior,young_mid,junior,mid
6.0,1,0,0,2.0,0.5,0,0,0,0,1,0,0,0,0,0,0,37592.0,young,young_junior,young_junior,junior,junior
4.0,1,0,0,12.0,9.0,0,1,0,0,0,0,0,0,0,0,1,75206.0,young,young_mid,young_mid,mid,mid
4.0,1,1,0,10.0,2.0,0,0,0,0,0,0,0,0,0,0,1,105000.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,12.0,9.0,1,0,0,0,0,0,0,0,0,0,1,65514.0,young,young_mid,young_mid,mid,mid
4.0,1,1,0,6.0,4.0,0,1,0,0,0,0,0,0,0,0,1,107406.0,young,young_junior,young_mid,junior,mid
4.0,1,0,1,4.0,1.0,1,0,0,0,0,0,0,0,0,0,0,15466.0,young,young_junior,young_junior,junior,junior
2.0,1,0,0,4.0,3.0,0,1,0,0,0,0,0,0,0,0,0,64444.0,young,young_junior,young_junior,junior,junior
4.0,1,1,0,8.0,6.0,1,0,0,0,0,0,0,0,0,0,0,32222.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,14.0,4.0,1,0,0,0,0,0,0,0,0,0,1,65152.0,young,young_junior,young_mid,junior,mid
4.0,1,0,0,8.0,3.0,1,0,0,0,0,0,0,0,0,0,0,11842.0,young,young_junior,young_mid,junior,mid
5.0,1,0,0,10.0,3.0,1,0,0,0,0,0,0,0,0,0,1,105846.0,young,young_junior,young_mid,junior,mid
5.0,1,0,0,9.0,3.0,0,0,0,0,0,0,0,0,1,0,0,27926.0,young,young_junior,young_mid,junior,mid
3.0,1,1,0,27.0,6.0,0,0,0,0,0,0,0,0,0,0,0,38216.0,experienced,experienced_mid,experienced_senior,mid,senior
5.0,1,0,0,13.0,7.0,0,0,0,0,1,0,0,0,0,0,1,75184.0,young,young_mid,young_mid,mid,mid
5.0,1,1,0,25.0,10.0,0,1,0,0,0,0,0,0,0,0,1,74239.0,experienced,experienced_mid,experienced_senior,mid,senior
5.0,1,0,0,4.0,3.0,0,1,0,0,0,0,0,0,0,0,1,92476.0,experienced,experienced_junior,experienced_junior,junior,junior
2.0,1,0,0,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,8095.0,young,young_junior,young_mid,junior,mid
5.0,1,0,0,10.0,4.0,0,1,0,0,0,0,0,0,0,0,0,47778.0,young,young_junior,young_mid,junior,mid
4.0,1,0,0,10.0,6.0,0,0,0,0,0,0,0,0,0,0,1,108002.0,young,young_mid,young_mid,mid,mid
1.0,1,0,0,22.0,20.0,0,0,0,0,0,0,0,1,0,0,1,222834.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,11.0,7.0,1,0,0,0,0,0,0,0,0,0,1,300000.0,young,young_mid,young_mid,mid,mid
2.0,1,1,0,11.0,10.0,0,0,0,0,0,0,1,0,0,0,1,155000.0,young,young_mid,young_mid,mid,mid
4.0,1,1,0,19.0,15.0,0,0,0,0,0,0,0,0,0,0,0,53808.0,experienced,experienced_senior,experienced_senior,senior,senior
2.0,1,0,0,13.0,9.0,0,1,0,0,0,0,0,0,0,0,1,91719.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,28.0,25.0,0,0,0,0,0,0,0,0,0,0,1,160000.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,1,0,20.0,12.0,1,0,0,0,0,0,0,0,0,0,0,32222.0,experienced,experienced_mid,experienced_senior,mid,senior
5.0,1,0,0,10.0,10.0,0,0,0,0,0,0,0,1,0,0,1,91295.0,young,young_mid,young_mid,mid,mid
4.0,1,1,0,22.0,14.0,0,0,0,0,0,0,0,0,0,0,1,190000.0,experienced,experienced_mid,experienced_senior,mid,senior
2.0,1,1,0,20.0,25.0,1,0,0,0,0,0,0,0,0,0,0,59073.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,6.0,2.0,0,0,0,0,0,0,0,0,0,0,0,20087.0,young,young_junior,young_mid,junior,mid
4.0,1,0,0,16.0,13.0,1,0,0,0,0,0,0,0,0,0,0,44818.0,experienced,experienced_mid,experienced_senior,mid,senior
5.0,1,0,0,13.0,10.0,0,1,0,0,0,0,0,0,0,0,1,133757.0,experienced,experienced_mid,experienced_mid,mid,mid
2.0,1,1,0,44.0,43.0,0,0,0,0,0,0,0,0,1,0,1,90000.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,1,9.0,4.0,0,0,0,0,0,0,0,1,0,0,1,75184.0,young,young_junior,young_mid,junior,mid
5.0,1,0,0,10.0,3.0,0,0,0,0,0,0,0,0,0,0,0,41351.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,3.0,2.0,0,0,1,0,0,0,0,0,0,0,0,399.0,young,young_junior,young_junior,junior,junior
4.0,1,0,0,12.0,12.0,0,0,0,0,0,0,0,0,0,0,1,159235.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,16.0,10.0,0,0,0,0,1,0,0,0,0,0,1,83597.0,young,young_mid,young_senior,mid,senior
3.0,1,0,0,23.0,19.0,0,0,0,0,0,0,0,0,0,0,1,70512.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,0,0,46.0,39.0,0,0,0,0,0,0,0,0,0,0,1,161109.0,experienced,experienced_senior,experienced_senior,senior,senior
0.0,1,0,0,6.0,4.0,1,0,0,0,0,0,0,0,0,0,0,646.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,14.0,14.0,1,0,0,0,0,0,0,0,0,0,1,111892.0,experienced,experienced_mid,experienced_mid,mid,mid
4.0,1,0,0,5.0,2.0,1,0,0,0,0,0,0,0,0,0,0,10767.0,young,young_junior,young_mid,junior,mid
6.0,1,0,0,10.0,3.0,1,0,0,0,0,0,0,0,0,0,0,26852.0,young,young_junior,young_mid,junior,mid
3.0,1,1,0,10.0,7.0,0,1,0,0,0,0,0,0,0,0,1,69814.0,young,young_mid,young_mid,mid,mid
2.0,1,1,0,10.0,9.0,1,0,0,0,0,0,0,0,0,0,1,102036.0,young,young_mid,young_mid,mid,mid
1.0,1,0,1,7.0,2.0,0,0,0,0,0,0,0,0,0,0,0,18824.0,young,young_junior,young_mid,junior,mid
4.0,1,0,0,7.0,3.0,0,1,0,0,0,0,0,0,0,0,0,5384.0,young,young_junior,young_mid,junior,mid
5.0,1,0,0,18.0,15.0,1,0,0,0,0,0,0,0,0,0,1,77332.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,9.0,6.0,0,0,0,0,0,1,0,0,0,0,0,1262.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,16.0,7.0,0,0,0,0,0,1,0,0,0,0,1,75184.0,experienced,experienced_mid,experienced_senior,mid,senior
4.0,1,1,0,6.0,4.0,0,0,1,0,0,0,0,0,0,0,0,17903.0,young,young_junior,young_mid,junior,mid
3.0,1,0,0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,42923.0,young,young_junior,young_junior,junior,junior
4.0,1,1,0,4.0,2.0,1,0,0,0,0,0,0,0,0,0,0,4662.0,young,young_junior,young_junior,junior,junior
5.0,1,1,0,10.0,9.0,0,0,1,0,0,0,0,0,0,0,1,76800.0,young,young_mid,young_mid,mid,mid
2.0,1,0,0,7.0,4.0,1,0,0,0,0,0,0,0,0,0,0,42962.0,young,young_junior,young_mid,junior,mid
5.0,1,0,0,9.0,3.0,1,0,0,0,0,0,0,0,0,0,1,82703.0,young,young_junior,young_mid,junior,mid
2.0,1,0,0,3.0,2.0,0,0,1,0,0,0,0,0,0,0,0,23200.0,young,young_junior,young_junior,junior,junior
4.0,1,1,0,15.0,12.0,1,0,0,0,0,0,0,0,0,0,1,221000.0,experienced,experienced_mid,experienced_senior,mid,senior
4.0,1,0,0,8.0,4.0,0,0,0,1,0,0,0,0,0,0,0,16557.0,young,young_junior,young_mid,junior,mid
2.0,1,0,0,11.0,7.0,0,0,0,0,0,0,0,0,0,0,1,83080.0,young,young_mid,young_mid,mid,mid
4.0,1,1,0,25.0,23.0,1,0,0,0,0,0,0,0,0,0,0,15665.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,8.0,6.0,1,0,0,0,0,0,0,0,0,0,0,51555.0,young,young_mid,young_mid,mid,mid
4.0,1,1,0,16.0,14.0,0,1,0,0,0,0,0,0,0,0,0,52242.0,experienced,experienced_mid,experienced_senior,mid,senior
4.0,1,0,0,5.0,3.0,0,1,0,0,0,0,0,0,0,0,1,70063.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,11.0,7.0,0,0,1,0,0,0,0,0,0,0,1,104000.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,34.0,25.0,0,0,0,0,0,0,0,0,0,0,0,32123.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,1,0,19.0,9.0,0,1,0,0,0,0,0,0,0,0,1,96666.0,young,young_mid,young_senior,mid,senior
4.0,1,1,0,35.0,30.0,1,0,0,0,0,0,0,0,0,0,1,189000.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,14.0,10.0,1,0,0,0,0,0,0,0,0,0,1,219775.0,experienced,experienced_mid,experienced_mid,mid,mid
6.0,1,1,0,18.0,13.0,0,1,0,0,0,0,0,0,0,0,1,108280.0,experienced,experienced_mid,experienced_senior,mid,senior
4.0,1,0,0,10.0,6.0,1,0,0,0,0,0,0,0,0,0,1,167194.0,experienced,experienced_mid,experienced_mid,mid,mid
4.0,1,1,0,20.0,15.0,1,0,0,0,0,0,0,0,0,0,0,59317.0,experienced,experienced_senior,experienced_senior,senior,senior
1.0,1,1,0,9.0,4.0,0,0,0,0,0,0,0,0,0,0,1,110000.0,experienced,experienced_junior,experienced_mid,junior,mid
5.0,1,0,0,38.0,29.0,1,0,0,0,0,0,0,0,0,0,1,122402.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,8.0,6.0,1,0,0,0,0,0,0,0,0,0,0,382.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,3.0,2.0,1,0,0,0,0,0,0,0,0,0,0,42962.0,young,young_junior,young_junior,junior,junior
4.0,1,0,0,7.0,5.0,1,0,0,0,0,0,0,0,0,0,0,51555.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,24.0,18.0,0,0,0,0,0,0,0,0,0,0,1,167125.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,11.0,10.0,1,0,0,0,0,0,0,0,0,0,0,39479.0,young,young_mid,young_mid,mid,mid
4.0,1,1,0,4.0,2.0,0,0,1,0,0,0,0,0,0,0,1,72693.0,young,young_junior,young_junior,junior,junior
2.0,1,1,0,8.0,4.0,0,0,0,0,1,0,0,0,0,0,0,24746.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,10.0,7.0,1,0,0,0,0,0,0,0,0,0,1,125000.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,2.0,2.0,0,0,0,0,1,0,0,0,0,0,0,61146.0,young,young_junior,young_junior,junior,junior
4.0,1,1,0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,1,127388.0,experienced,experienced_junior,experienced_mid,junior,mid
5.0,1,1,0,19.0,16.0,0,0,0,0,0,1,0,0,0,0,1,128887.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,9.0,6.0,1,0,0,0,0,0,0,0,0,0,0,32123.0,young,young_mid,young_mid,mid,mid
2.0,1,1,0,42.0,25.0,0,0,0,0,0,0,0,0,0,0,1,127388.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,4.0,0.5,0,1,0,0,0,0,0,0,0,0,0,19797.0,young,young_junior,young_junior,junior,junior
2.0,1,0,0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,18674.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,10.0,4.0,1,0,0,0,0,0,0,0,0,0,0,59073.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,5.0,0.5,1,0,0,0,0,0,0,0,0,0,0,5595.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,14.0,10.0,0,1,0,0,0,0,0,0,0,0,1,181500.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,9.0,0.5,0,0,0,0,0,1,0,0,0,0,0,42923.0,young,young_junior,young_mid,junior,mid
5.0,1,1,0,20.0,10.0,0,1,0,0,0,0,0,0,0,0,0,17945.0,young,young_mid,young_senior,mid,senior
1.0,1,0,0,23.0,20.0,0,0,0,0,0,0,0,0,1,0,0,40975.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,1,0,12.0,10.0,0,0,0,1,0,0,0,0,0,0,0,36612.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,6.0,0.5,0,1,0,0,0,0,0,0,0,0,0,63694.0,young,young_junior,young_mid,junior,mid
4.0,1,0,0,10.0,8.0,0,0,0,1,0,0,0,0,0,0,0,41872.0,young,young_mid,young_mid,mid,mid
2.0,1,0,1,2.0,0.5,1,0,0,0,0,0,0,0,0,0,0,4307.0,young,young_junior,young_junior,junior,junior
4.0,1,0,0,15.0,7.0,1,0,0,0,0,0,0,0,0,0,0,56925.0,young,young_mid,young_senior,mid,senior
4.0,1,0,0,9.0,5.0,0,1,0,0,0,0,0,0,0,0,1,214000.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,6.0,3.0,0,0,1,0,0,0,0,0,0,0,0,5099.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,40.0,24.0,0,0,0,0,0,0,0,0,0,0,1,83777.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,38.0,33.0,0,0,0,0,0,0,1,0,0,0,1,71027.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,10.0,6.0,0,1,0,0,0,0,0,0,0,0,1,76566.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,16.0,12.0,0,0,0,0,0,0,0,1,0,0,1,124840.0,experienced,experienced_mid,experienced_senior,mid,senior
6.0,1,1,0,14.0,7.0,0,0,0,0,0,0,0,0,0,0,1,82703.0,experienced,experienced_mid,experienced_mid,mid,mid
6.0,1,1,0,18.0,14.0,1,0,0,0,0,0,0,0,0,0,1,83919.0,experienced,experienced_mid,experienced_senior,mid,senior
4.0,1,0,0,9.0,3.0,0,0,0,0,0,0,0,0,0,0,0,59073.0,young,young_junior,young_mid,junior,mid
5.0,1,0,1,13.0,3.0,0,0,0,0,0,0,0,0,0,0,0,7518.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,6.0,4.0,0,0,0,0,0,0,0,0,1,0,0,2500.0,young,young_junior,young_mid,junior,mid
5.0,1,0,0,17.0,17.0,0,0,0,0,0,0,0,0,0,0,0,4320.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,12.0,5.0,0,0,0,0,0,0,0,0,0,0,0,14539.0,young,young_mid,young_mid,mid,mid
4.0,1,1,0,43.0,36.0,1,0,0,0,0,0,0,0,0,0,1,82000.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,0,0,15.0,12.0,0,0,0,0,0,0,0,0,1,0,1,72693.0,experienced,experienced_mid,experienced_senior,mid,senior
2.0,1,1,0,12.0,6.0,0,1,0,0,0,0,0,0,0,0,0,40814.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,6.0,6.0,0,0,0,0,0,0,1,0,0,0,1,76258.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,4.0,1.0,0,0,1,0,0,0,0,0,0,0,0,2549.0,young,young_junior,young_junior,junior,junior
4.0,1,0,1,6.0,2.0,0,0,0,0,0,0,0,0,0,0,0,45111.0,young,young_junior,young_mid,junior,mid
6.0,1,0,0,20.0,4.0,0,0,0,0,0,0,0,0,0,0,0,64444.0,experienced,experienced_junior,experienced_senior,junior,senior
4.0,1,1,0,15.0,11.0,1,0,0,0,0,0,0,0,0,0,0,9084.0,young,young_mid,young_senior,mid,senior
2.0,1,0,0,7.0,5.0,1,0,0,0,0,0,0,0,0,0,0,15000.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,20.0,15.0,1,0,0,0,0,0,0,0,0,0,0,42962.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,0,0,20.0,10.0,0,0,0,0,0,0,0,0,0,0,0,55851.0,young,young_mid,young_senior,mid,senior
4.0,1,0,0,12.0,1.0,0,0,0,0,0,1,0,0,0,0,1,103000.0,young,young_junior,young_mid,junior,mid
2.0,1,0,0,20.0,20.0,1,0,0,0,0,0,0,0,0,0,0,32222.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,0,1,11.0,8.0,0,0,0,0,0,0,0,0,0,0,0,35000.0,young,young_mid,young_mid,mid,mid
5.0,1,1,0,14.0,14.0,1,0,0,0,0,0,0,0,0,0,0,30000.0,experienced,experienced_mid,experienced_mid,mid,mid
4.0,1,0,0,12.0,7.0,0,0,0,0,0,0,0,0,0,0,1,83777.0,young,young_mid,young_mid,mid,mid
4.0,1,1,0,37.0,30.0,1,0,0,0,0,0,0,0,0,0,1,130000.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,0,0,25.0,25.0,0,0,0,0,0,0,0,0,0,0,1,139628.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,40.0,40.0,0,0,0,0,0,0,0,0,0,0,0,54777.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,0,0,13.0,4.0,0,0,0,0,1,0,0,0,0,0,1,80555.0,young,young_junior,young_mid,junior,mid
6.0,1,0,0,14.0,10.0,0,0,0,0,0,0,0,0,0,0,0,64444.0,young,young_mid,young_mid,mid,mid
